source,supplierName,sourceUrl,externalId,name,brand,category,unit,currency,price,quantity,isRegulated,notes
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/190627010347","CKS-21","Гладилка дистальная- штопфер - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/190627011135","CKS-22","Штопфер шаровидный - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/190627012131","CKS-23","Ручка для стоматологических зеркал - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/190627015203","CKS-26","Лоток стоматологический с крышкой - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/190627022532","CKS-29","Тигель стеклянный - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/190627023758","CKS-30","Стекло для замешивания без лунок - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/190627024249","CKS-31","Стекло для замешивания с 3-мя лунками - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/190628115002","CKS-32","Клинстип - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/terapevticheskie_stomatologicheskie_instrumenty_i_aksessuary/190628122745","CKS-38","Эндолинейка (Эндоблок) - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/rashodnye_materialy_i_aksessuary/170216110657","CKO","Бумага - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
