source,supplierName,sourceUrl,externalId,name,brand,category,unit,currency,price,quantity,isRegulated,notes
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/aoralscan-3-provodnoy-noutbuk-lenovo-inter-core-i7/","aoralscan-3-provodnoy-noutbuk-lenovo-inter-core-i7","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/50-implantov-aoralscan-3-provodnoy-noutbuk-lenovo-inter-core-i7-/","50-implantov-aoralscan-3-provodnoy-noutbuk-lenovo-inter-core-i7-","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/aoralscan-3-besprovodnoy-noutbuk-lenovo-inter-core-i7/","aoralscan-3-besprovodnoy-noutbuk-lenovo-inter-core-i7","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/50-implantov-aoralscan-3-besprovodnoy/","50-implantov-aoralscan-3-besprovodnoy","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/50-implantov-aoralscan-3-besprovodnoy-peredvizhnoy-stol-shining-3d/","50-implantov-aoralscan-3-besprovodnoy-peredvizhnoy-stol-shining-3d","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/50-implantov-aoralscan-3-besprovodnoy-noutbuk-lenovo-inter-core-i7-/","50-implantov-aoralscan-3-besprovodnoy-noutbuk-lenovo-inter-core-i7-","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/60-implantov-yaponiya/","60-implantov-yaponiya","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/paket-implantov-podarok/","paket-implantov-podarok","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/90-uv-implantov-uv-aktivator/","90-uv-implantov-uv-aktivator","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/siger-2-sht-v6000-monoblok-22-intr-kamera-i-vozdushnyy-kompressor/","siger-2-sht-v6000-monoblok-22-intr-kamera-i-vozdushnyy-kompressor","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
