source,supplierName,sourceUrl,externalId,name,brand,category,unit,currency,price,quantity,isRegulated,notes
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/stoppery/upor_13_0_dlya_sverla_d4_3_5_0/","upor_13_0_dlya_sverla_d4_3_5_0","Упор 13.0 для сверла D4.3/5.0","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/analog_multi_yunita/analog_multi_unit_3_5/","analog_multi_unit_3_5","Аналог MULTI UNIT 3,5","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/kobalt_khromovyy_abatment/abatment_vygoraemyy_dlya_koronki_3_5_cf_gh_1_0_np/","abatment_vygoraemyy_dlya_koronki_3_5_cf_gh_1_0_np","Абатмент выгораемый для коронки 3,5 CF GH 1,0 NP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/kolpachki_/kolpachok_laboratornyy_odnoetapnyy_litoy_4_8/","kolpachok_laboratornyy_odnoetapnyy_litoy_4_8","Колпачок лабораторный одноэтапный литой . 4,8","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/stoppery/upor_11_5_dlya_sverla_d3_5/","upor_11_5_dlya_sverla_d3_5","Упор 11.5 для сверла D3.5","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/formirovateli_desny/formirovatel_healing_5_5_cf_gh_3_0_sp/","formirovatel_healing_5_5_cf_gh_3_0_sp","Формирователь HEALING 5.5 CF GH 3.0 SP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/formirovateli_desny/formirovatel_desny_3_5_cf_gh_2_0_np_/","formirovatel_desny_3_5_cf_gh_2_0_np_","Формирователь десны 3.5 CF GH 2.0 NP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/komponenty/kolpachok_litoy_multi_unit_unit_4_8_1/","kolpachok_litoy_multi_unit_unit_4_8_1","Колпачок литой MULTI UNIT UNIT. 4,8","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/sverla/sverlo_cf_sp_korotkiy_d_otvertki/","sverlo_cf_sp_korotkiy_d_otvertki","Сверло CF SP короткий д/отвертки","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/dlya_mostov/abatment_titanovyy_vremennyy_dlya_mostov_5_5_cf_gh_1_0_sp/","abatment_titanovyy_vremennyy_dlya_mostov_5_5_cf_gh_1_0_sp","Абатмент титановый временный для мостов 5,5 CF GH 1,0 SP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
